transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha
4363,201,2033-12-11,217,cartão,black_friday
4364,902,2033-12-12,155,boleto,black_friday
4365,13,2033-12-13,120,cartão,natal
4366,443,2033-12-14,223,boleto,dia_maes
4367,726,2033-12-15,154,cartão,sem_campanha
4368,732,2033-12-16,142,cartão,sem_campanha
4369,286,2033-12-17,163,cartão,dia_pais
4370,756,2033-12-18,207,boleto,sem_campanha
4371,868,2033-12-19,148,pix,dia_maes
4372,258,2033-12-20,199,cartão,sem_campanha
4373,570,2033-12-21,139,cartão,sem_campanha
4374,548,2033-12-22,180,cartão,sem_campanha
4375,840,2033-12-23,102,boleto,black_friday
4376,941,2033-12-24,203,cartão,sem_campanha
4377,490,2033-12-25,116,cartão,dia_maes
4378,498,2033-12-26,172,cartão,dia_pais
4379,905,2033-12-27,75,boleto,volta_as_aulas
4380,894,2033-12-28,151,cartão,sem_campanha
4381,705,2033-12-29,159,cartão,natal
4382,333,2033-12-30,115,cartão,natal
4383,562,2033-12-31,144,boleto,natal
4384,975,2034-01-01,163,cartão,dia_maes
4385,32,2034-01-02,178,cartão,black_friday
4386,610,2034-01-03,155,cartão,sem_campanha
4387,43,2034-01-04,216,cartão,dia_pais
4388,893,2034-01-05,207,cartão,natal
4389,351,2034-01-06,148,pix,sem_campanha
4390,334,2034-01-07,83,cartão,sem_campanha
4391,822,2034-01-08,125,cartão,sem_campanha
4392,559,2034-01-09,38,cartão,sem_campanha
4393,270,2034-01-10,140,cartão,black_friday
4394,944,2034-01-11,220,cartão,sem_campanha
4395,823,2034-01-12,189,pix,ano_novo
4396,413,2034-01-13,154,cartão,sem_campanha
4397,943,2034-01-14,113,pix,sem_campanha
4398,575,2034-01-15,156,cartão,sem_campanha
4399,19,2034-01-16,256,cartão,sem_campanha
4400,347,2034-01-17,224,cartão,natal
4401,905,2034-01-18,142,cartão,volta_as_aulas
4402,613,2034-01-19,75,cartão,sem_campanha
4403,37,2034-01-20,260,cartão,ano_novo
4404,619,2034-01-21,113,cartão,natal
4405,92,2034-01-22,176,cartão,sem_campanha
4406,820,2034-01-23,72,cartão,black_friday
4407,185,2034-01-24,133,cartão,sem_campanha
4408,728,2034-01-25,71,boleto,sem_campanha
4409,28,2034-01-26,91,cartão,volta_as_aulas
4410,548,2034-01-27,103,cartão,volta_as_aulas
4411,372,2034-01-28,173,cartão,dia_pais
4412,832,2034-01-29,145,boleto,sem_campanha
4413,530,2034-01-30,285,cartão,ano_novo
4414,345,2034-01-31,206,boleto,ano_novo
4415,419,2034-02-01,207,cartão,sem_campanha
4416,196,2034-02-02,175,cartão,dia_pais
4417,78,2034-02-03,163,cartão,volta_as_aulas
4418,167,2034-02-04,209,pix,sem_campanha
4419,90,2034-02-05,30,pix,sem_campanha
4420,264,2034-02-06,118,pix,black_friday
4421,472,2034-02-07,81,cartão,black_friday
4422,208,2034-02-08,55,boleto,volta_as_aulas
4423,724,2034-02-09,111,cartão,sem_campanha
4424,271,2034-02-10,92,boleto,dia_pais
4425,263,2034-02-11,209,cartão,sem_campanha
4426,506,2034-02-12,154,boleto,natal
4427,785,2034-02-13,49,pix,black_friday
4428,512,2034-02-14,165,cartão,natal
4429,854,2034-02-15,99,cartão,sem_campanha
4430,726,2034-02-16,153,cartão,natal
4431,886,2034-02-17,169,cartão,volta_as_aulas
4432,576,2034-02-18,112,cartão,volta_as_aulas
4433,524,2034-02-19,160,boleto,sem_campanha
4434,722,2034-02-20,170,cartão,black_friday
4435,312,2034-02-21,141,cartão,sem_campanha
4436,174,2034-02-22,114,cartão,dia_pais
4437,431,2034-02-23,150,cartão,sem_campanha
4438,768,2034-02-24,143,cartão,sem_campanha
4439,463,2034-02-25,165,cartão,dia_pais
4440,101,2034-02-26,136,cartão,sem_campanha
4441,16,2034-02-27,90,cartão,black_friday
4442,709,2034-02-28,141,boleto,sem_campanha
4443,258,2034-03-01,166,cartão,volta_as_aulas
4444,896,2034-03-02,159,pix,volta_as_aulas
4445,244,2034-03-03,144,boleto,natal
4446,348,2034-03-04,125,cartão,ano_novo
4447,249,2034-03-05,123,cartão,black_friday
4448,105,2034-03-06,128,cartão,sem_campanha
4449,694,2034-03-07,203,boleto,dia_maes
4450,667,2034-03-08,102,cartão,sem_campanha
4451,287,2034-03-09,154,boleto,sem_campanha
4452,169,2034-03-10,87,cartão,sem_campanha
4453,420,2034-03-11,188,cartão,sem_campanha
4454,47,2034-03-12,123,cartão,natal
4455,43,2034-03-13,108,cartão,black_friday
4456,321,2034-03-14,160,cartão,dia_pais
4457,818,2034-03-15,26,cartão,sem_campanha
4458,221,2034-03-16,85,boleto,ano_novo
4459,513,2034-03-17,168,boleto,sem_campanha
4460,712,2034-03-18,200,cartão,sem_campanha
4461,441,2034-03-19,172,cartão,sem_campanha
4462,144,2034-03-20,156,cartão,ano_novo
4463,890,2034-03-21,270,boleto,ano_novo
4464,28,2034-03-22,174,cartão,sem_campanha
4465,854,2034-03-23,97,cartão,sem_campanha
4466,850,2034-03-24,201,cartão,sem_campanha
4467,790,2034-03-25,117,cartão,sem_campanha
4468,553,2034-03-26,114,pix,sem_campanha
4469,844,2034-03-27,80,boleto,dia_pais
4470,659,2034-03-28,129,cartão,sem_campanha
4471,857,2034-03-29,88,boleto,sem_campanha
4472,690,2034-03-30,177,pix,dia_maes
4473,827,2034-03-31,143,cartão,dia_maes
4474,837,2034-04-01,81,boleto,sem_campanha
4475,930,2034-04-02,145,cartão,sem_campanha
4476,167,2034-04-03,199,cartão,dia_pais
4477,635,2034-04-04,231,cartão,natal
4478,586,2034-04-05,60,pix,sem_campanha
4479,751,2034-04-06,111,cartão,natal
4480,249,2034-04-07,85,boleto,volta_as_aulas
4481,775,2034-04-08,167,cartão,sem_campanha
4482,764,2034-04-09,79,cartão,ano_novo
4483,357,2034-04-10,202,pix,sem_campanha
4484,111,2034-04-11,210,boleto,black_friday
4485,692,2034-04-12,190,cartão,dia_maes
4486,700,2034-04-13,114,cartão,black_friday
4487,820,2034-04-14,117,cartão,natal
4488,719,2034-04-15,127,cartão,natal
4489,234,2034-04-16,205,boleto,sem_campanha
4490,24,2034-04-17,65,cartão,dia_pais
4491,26,2034-04-18,169,cartão,sem_campanha
4492,381,2034-04-19,103,cartão,black_friday
4493,730,2034-04-20,129,cartão,sem_campanha
4494,346,2034-04-21,186,cartão,sem_campanha
4495,378,2034-04-22,74,cartão,natal
4496,522,2034-04-23,136,pix,volta_as_aulas
4497,17,2034-04-24,143,boleto,sem_campanha
4498,245,2034-04-25,148,cartão,sem_campanha
4499,718,2034-04-26,144,cartão,ano_novo
4500,770,2034-04-27,177,cartão,dia_pais
4501,624,2034-04-28,127,boleto,sem_campanha
4502,717,2034-04-29,168,cartão,sem_campanha
4503,539,2034-04-30,166,cartão,natal
4504,969,2034-05-01,164,pix,sem_campanha
4505,583,2034-05-02,176,cartão,ano_novo
4506,688,2034-05-03,164,cartão,ano_novo
4507,202,2034-05-04,145,cartão,sem_campanha
4508,248,2034-05-05,86,cartão,sem_campanha
4509,118,2034-05-06,217,cartão,black_friday
4510,9,2034-05-07,234,pix,ano_novo
4511,598,2034-05-08,132,cartão,sem_campanha
4512,23,2034-05-09,172,cartão,sem_campanha
4513,967,2034-05-10,122,cartão,sem_campanha
4514,240,2034-05-11,113,boleto,black_friday
4515,585,2034-05-12,152,boleto,dia_maes
4516,27,2034-05-13,290,cartão,ano_novo
4517,984,2034-05-14,229,cartão,sem_campanha
4518,861,2034-05-15,222,cartão,dia_maes
4519,81,2034-05-16,175,cartão,sem_campanha
4520,596,2034-05-17,104,cartão,natal
4521,199,2034-05-18,201,cartão,black_friday
4522,555,2034-05-19,7,pix,sem_campanha
4523,1000,2034-05-20,169,cartão,dia_pais
4524,775,2034-05-21,204,cartão,sem_campanha
4525,92,2034-05-22,157,cartão,dia_maes
4526,851,2034-05-23,232,cartão,black_friday
4527,959,2034-05-24,78,cartão,sem_campanha
4528,84,2034-05-25,230,cartão,sem_campanha
4529,300,2034-05-26,142,cartão,volta_as_aulas
4530,935,2034-05-27,222,boleto,black_friday
4531,296,2034-05-28,201,boleto,sem_campanha
4532,647,2034-05-29,225,cartão,natal
4533,454,2034-05-30,198,cartão,sem_campanha
4534,281,2034-05-31,184,cartão,dia_maes
4535,59,2034-06-01,218,cartão,sem_campanha
4536,909,2034-06-02,152,cartão,volta_as_aulas
4537,871,2034-06-03,180,boleto,ano_novo
4538,1000,2034-06-04,149,cartão,sem_campanha
4539,342,2034-06-05,115,pix,black_friday
4540,753,2034-06-06,176,cartão,sem_campanha
4541,465,2034-06-07,159,boleto,natal
4542,880,2034-06-08,212,cartão,dia_pais
4543,342,2034-06-09,140,boleto,volta_as_aulas
4544,610,2034-06-10,111,cartão,sem_campanha
4545,62,2034-06-11,212,boleto,black_friday
4546,776,2034-06-12,153,cartão,ano_novo
4547,625,2034-06-13,110,cartão,sem_campanha
4548,429,2034-06-14,219,cartão,dia_pais
4549,658,2034-06-15,196,cartão,dia_maes
4550,728,2034-06-16,242,cartão,volta_as_aulas
4551,256,2034-06-17,132,cartão,natal
4552,828,2034-06-18,125,cartão,volta_as_aulas
4553,828,2034-06-19,95,cartão,sem_campanha
4554,874,2034-06-20,121,cartão,sem_campanha
4555,770,2034-06-21,130,boleto,dia_pais
4556,706,2034-06-22,184,boleto,sem_campanha
4557,347,2034-06-23,103,cartão,black_friday
4558,526,2034-06-24,116,cartão,ano_novo
4559,304,2034-06-25,234,boleto,sem_campanha
4560,615,2034-06-26,3,boleto,dia_pais
4561,245,2034-06-27,174,cartão,ano_novo
4562,757,2034-06-28,85,boleto,sem_campanha
4563,824,2034-06-29,109,cartão,sem_campanha
4564,780,2034-06-30,221,boleto,volta_as_aulas
4565,736,2034-07-01,153,cartão,natal
4566,732,2034-07-02,282,cartão,volta_as_aulas
4567,823,2034-07-03,181,cartão,dia_maes
4568,412,2034-07-04,108,cartão,sem_campanha
4569,878,2034-07-05,177,cartão,volta_as_aulas
4570,217,2034-07-06,206,boleto,sem_campanha
4571,516,2034-07-07,176,cartão,natal
4572,474,2034-07-08,139,cartão,volta_as_aulas
4573,36,2034-07-09,65,cartão,ano_novo
4574,178,2034-07-10,133,cartão,natal
4575,387,2034-07-11,233,boleto,ano_novo
4576,769,2034-07-12,110,boleto,dia_maes
4577,17,2034-07-13,129,cartão,dia_maes
4578,711,2034-07-14,199,cartão,natal
4579,830,2034-07-15,180,cartão,dia_pais
4580,48,2034-07-16,84,pix,sem_campanha
4581,62,2034-07-17,144,cartão,black_friday
4582,69,2034-07-18,220,cartão,sem_campanha
4583,659,2034-07-19,151,cartão,dia_pais
4584,871,2034-07-20,221,boleto,ano_novo
4585,366,2034-07-21,224,cartão,ano_novo
4586,162,2034-07-22,103,cartão,sem_campanha
4587,739,2034-07-23,135,cartão,sem_campanha
4588,945,2034-07-24,182,cartão,sem_campanha
4589,976,2034-07-25,73,cartão,sem_campanha
4590,488,2034-07-26,138,cartão,dia_maes
4591,431,2034-07-27,177,cartão,sem_campanha
4592,999,2034-07-28,118,boleto,sem_campanha
4593,859,2034-07-29,179,cartão,natal
4594,489,2034-07-30,119,cartão,sem_campanha
4595,230,2034-07-31,119,boleto,sem_campanha
4596,370,2034-08-01,187,boleto,sem_campanha
4597,178,2034-08-02,218,boleto,sem_campanha
4598,857,2034-08-03,114,boleto,sem_campanha
4599,410,2034-08-04,89,cartão,sem_campanha
4600,568,2034-08-05,148,cartão,natal
4601,590,2034-08-06,173,cartão,natal
4602,270,2034-08-07,113,pix,natal
4603,206,2034-08-08,233,cartão,black_friday
4604,793,2034-08-09,142,cartão,dia_pais
4605,740,2034-08-10,113,cartão,sem_campanha
4606,900,2034-08-11,246,boleto,dia_pais
4607,751,2034-08-12,213,boleto,sem_campanha
4608,975,2034-08-13,113,pix,sem_campanha
4609,800,2034-08-14,203,cartão,sem_campanha
4610,82,2034-08-15,117,cartão,volta_as_aulas
4611,846,2034-08-16,188,cartão,dia_maes
4612,762,2034-08-17,238,cartão,natal
4613,193,2034-08-18,89,cartão,volta_as_aulas
4614,618,2034-08-19,123,cartão,sem_campanha
4615,189,2034-08-20,124,cartão,ano_novo
4616,276,2034-08-21,163,pix,sem_campanha
4617,74,2034-08-22,173,cartão,dia_pais
4618,10,2034-08-23,145,pix,black_friday
4619,635,2034-08-24,65,cartão,sem_campanha
4620,216,2034-08-25,88,cartão,dia_maes
4621,290,2034-08-26,105,cartão,sem_campanha
4622,445,2034-08-27,177,cartão,sem_campanha
4623,988,2034-08-28,80,cartão,natal
4624,923,2034-08-29,104,cartão,ano_novo
4625,552,2034-08-30,93,boleto,sem_campanha
4626,193,2034-08-31,167,boleto,sem_campanha
4627,639,2034-09-01,206,cartão,natal
4628,289,2034-09-02,157,boleto,sem_campanha
4629,964,2034-09-03,249,cartão,black_friday
4630,583,2034-09-04,157,pix,ano_novo
4631,649,2034-09-05,145,cartão,volta_as_aulas
4632,144,2034-09-06,110,pix,dia_maes
4633,389,2034-09-07,160,boleto,dia_pais
4634,866,2034-09-08,108,boleto,natal
4635,892,2034-09-09,101,cartão,volta_as_aulas
4636,407,2034-09-10,99,cartão,black_friday
4637,811,2034-09-11,138,cartão,sem_campanha
4638,370,2034-09-12,124,cartão,natal
4639,857,2034-09-13,282,cartão,sem_campanha
4640,441,2034-09-14,160,pix,sem_campanha
4641,947,2034-09-15,159,cartão,volta_as_aulas
4642,781,2034-09-16,122,cartão,volta_as_aulas
4643,896,2034-09-17,303,cartão,dia_pais
4644,920,2034-09-18,103,cartão,sem_campanha
4645,651,2034-09-19,126,cartão,sem_campanha
4646,564,2034-09-20,199,cartão,sem_campanha
4647,529,2034-09-21,160,cartão,volta_as_aulas
4648,677,2034-09-22,86,boleto,sem_campanha
4649,13,2034-09-23,151,cartão,volta_as_aulas
4650,702,2034-09-24,183,boleto,sem_campanha
4651,987,2034-09-25,175,pix,natal
4652,340,2034-09-26,183,cartão,sem_campanha
4653,865,2034-09-27,259,boleto,sem_campanha
4654,874,2034-09-28,163,cartão,sem_campanha
4655,864,2034-09-29,189,cartão,volta_as_aulas
4656,776,2034-09-30,28,cartão,sem_campanha
4657,312,2034-10-01,243,cartão,dia_maes
4658,733,2034-10-02,153,pix,ano_novo
4659,104,2034-10-03,106,cartão,ano_novo
4660,339,2034-10-04,140,cartão,dia_pais
4661,198,2034-10-05,183,cartão,sem_campanha
4662,300,2034-10-06,201,cartão,black_friday
4663,444,2034-10-07,145,pix,natal
4664,359,2034-10-08,180,cartão,volta_as_aulas
4665,368,2034-10-09,136,cartão,sem_campanha
4666,169,2034-10-10,174,cartão,ano_novo
4667,149,2034-10-11,160,cartão,sem_campanha
4668,761,2034-10-12,165,cartão,ano_novo
4669,768,2034-10-13,134,cartão,sem_campanha
4670,982,2034-10-14,170,cartão,dia_pais
4671,42,2034-10-15,108,boleto,sem_campanha
4672,202,2034-10-16,159,cartão,volta_as_aulas
4673,970,2034-10-17,118,boleto,ano_novo
4674,244,2034-10-18,100,pix,natal
4675,669,2034-10-19,114,pix,sem_campanha
4676,464,2034-10-20,139,cartão,sem_campanha
4677,449,2034-10-21,123,pix,sem_campanha
4678,913,2034-10-22,169,boleto,dia_maes
4679,798,2034-10-23,153,boleto,black_friday
4680,794,2034-10-24,200,cartão,dia_pais
4681,437,2034-10-25,145,cartão,ano_novo
4682,893,2034-10-26,159,pix,sem_campanha
4683,750,2034-10-27,243,cartão,dia_pais
4684,531,2034-10-28,128,cartão,dia_maes
4685,565,2034-10-29,135,cartão,dia_pais
4686,597,2034-10-30,210,pix,sem_campanha
4687,273,2034-10-31,102,cartão,dia_pais
4688,430,2034-11-01,215,pix,sem_campanha
4689,872,2034-11-02,138,cartão,natal
4690,213,2034-11-03,108,cartão,sem_campanha
4691,949,2034-11-04,195,cartão,ano_novo
4692,873,2034-11-05,137,cartão,dia_maes
4693,104,2034-11-06,241,cartão,sem_campanha
4694,192,2034-11-07,154,cartão,volta_as_aulas
4695,941,2034-11-08,153,cartão,sem_campanha
4696,689,2034-11-09,120,cartão,sem_campanha
4697,659,2034-11-10,142,cartão,natal
4698,380,2034-11-11,136,cartão,sem_campanha
4699,967,2034-11-12,216,cartão,sem_campanha
4700,81,2034-11-13,164,cartão,sem_campanha
4701,705,2034-11-14,185,cartão,volta_as_aulas
4702,549,2034-11-15,154,pix,natal
4703,377,2034-11-16,129,cartão,dia_pais
4704,838,2034-11-17,168,cartão,sem_campanha
4705,154,2034-11-18,229,cartão,sem_campanha
4706,642,2034-11-19,97,cartão,volta_as_aulas
4707,571,2034-11-20,170,cartão,dia_maes
4708,736,2034-11-21,224,cartão,sem_campanha
4709,761,2034-11-22,109,cartão,sem_campanha
4710,240,2034-11-23,196,cartão,sem_campanha
4711,374,2034-11-24,196,cartão,black_friday
4712,901,2034-11-25,85,cartão,black_friday
4713,805,2034-11-26,205,cartão,dia_pais
4714,799,2034-11-27,120,cartão,natal
4715,204,2034-11-28,167,pix,sem_campanha
4716,611,2034-11-29,201,cartão,ano_novo
4717,350,2034-11-30,210,boleto,sem_campanha
4718,688,2034-12-01,73,cartão,natal
4719,774,2034-12-02,239,boleto,sem_campanha
4720,783,2034-12-03,220,cartão,ano_novo
4721,143,2034-12-04,202,cartão,dia_pais
4722,189,2034-12-05,168,cartão,ano_novo
4723,272,2034-12-06,128,cartão,ano_novo
4724,532,2034-12-07,95,boleto,sem_campanha
4725,845,2034-12-08,68,cartão,black_friday
4726,300,2034-12-09,182,cartão,sem_campanha
4727,426,2034-12-10,202,cartão,sem_campanha
4728,46,2034-12-11,145,cartão,sem_campanha
4729,95,2034-12-12,126,cartão,sem_campanha
4730,930,2034-12-13,153,cartão,dia_maes
4731,64,2034-12-14,117,cartão,ano_novo
4732,413,2034-12-15,151,cartão,sem_campanha
4733,643,2034-12-16,115,boleto,sem_campanha
4734,9,2034-12-17,180,pix,dia_pais
4735,459,2034-12-18,212,cartão,sem_campanha
4736,715,2034-12-19,175,cartão,ano_novo
4737,409,2034-12-20,145,cartão,sem_campanha
4738,470,2034-12-21,199,cartão,ano_novo
4739,810,2034-12-22,150,boleto,sem_campanha
4740,506,2034-12-23,197,cartão,sem_campanha
4741,686,2034-12-24,118,cartão,sem_campanha
4742,73,2034-12-25,124,cartão,black_friday
4743,84,2034-12-26,100,pix,black_friday
4744,59,2034-12-27,126,boleto,ano_novo
4745,21,2034-12-28,199,boleto,sem_campanha
4746,458,2034-12-29,106,cartão,sem_campanha
4747,918,2034-12-30,34,cartão,dia_maes
4748,157,2034-12-31,129,boleto,dia_pais
4749,831,2035-01-01,91,cartão,sem_campanha
4750,329,2035-01-02,124,cartão,ano_novo
4751,573,2035-01-03,255,cartão,sem_campanha
4752,576,2035-01-04,105,cartão,ano_novo
4753,837,2035-01-05,181,cartão,dia_pais
4754,680,2035-01-06,145,boleto,ano_novo
4755,203,2035-01-07,168,cartão,sem_campanha
4756,641,2035-01-08,124,boleto,ano_novo
4757,757,2035-01-09,208,boleto,dia_pais
4758,106,2035-01-10,171,pix,dia_pais
4759,833,2035-01-11,172,cartão,sem_campanha
4760,122,2035-01-12,154,cartão,black_friday
4761,318,2035-01-13,212,pix,dia_maes
4762,182,2035-01-14,178,cartão,natal
4763,615,2035-01-15,168,cartão,sem_campanha
4764,316,2035-01-16,182,cartão,black_friday
4765,814,2035-01-17,62,cartão,sem_campanha
4766,773,2035-01-18,159,cartão,sem_campanha
4767,625,2035-01-19,146,cartão,sem_campanha
4768,406,2035-01-20,208,cartão,sem_campanha
4769,986,2035-01-21,114,cartão,volta_as_aulas
4770,949,2035-01-22,160,boleto,volta_as_aulas
4771,70,2035-01-23,246,cartão,dia_maes
4772,160,2035-01-24,148,cartão,ano_novo
4773,240,2035-01-25,83,pix,sem_campanha
4774,523,2035-01-26,258,cartão,sem_campanha
4775,138,2035-01-27,114,boleto,sem_campanha
4776,495,2035-01-28,98,cartão,sem_campanha
4777,679,2035-01-29,99,boleto,sem_campanha
4778,247,2035-01-30,186,cartão,sem_campanha
4779,866,2035-01-31,214,cartão,volta_as_aulas
4780,543,2035-02-01,238,cartão,volta_as_aulas
4781,524,2035-02-02,150,cartão,sem_campanha
4782,243,2035-02-03,100,cartão,sem_campanha
4783,620,2035-02-04,121,boleto,sem_campanha
4784,336,2035-02-05,151,cartão,natal
4785,422,2035-02-06,148,boleto,natal
4786,835,2035-02-07,215,cartão,dia_pais
4787,194,2035-02-08,84,cartão,natal
4788,308,2035-02-09,94,pix,sem_campanha
4789,645,2035-02-10,134,pix,dia_maes
4790,907,2035-02-11,168,cartão,ano_novo
4791,506,2035-02-12,127,boleto,black_friday
4792,281,2035-02-13,123,cartão,natal
4793,803,2035-02-14,208,cartão,dia_maes
4794,675,2035-02-15,173,cartão,sem_campanha
4795,790,2035-02-16,100,pix,sem_campanha
4796,933,2035-02-17,124,pix,sem_campanha
4797,982,2035-02-18,175,cartão,sem_campanha
4798,439,2035-02-19,86,boleto,sem_campanha
4799,715,2035-02-20,175,boleto,volta_as_aulas
4800,608,2035-02-21,132,cartão,dia_pais
4801,483,2035-02-22,168,cartão,dia_pais
4802,223,2035-02-23,155,cartão,black_friday
4803,749,2035-02-24,94,cartão,dia_maes
4804,117,2035-02-25,118,boleto,dia_pais
4805,968,2035-02-26,222,cartão,black_friday
4806,192,2035-02-27,268,cartão,sem_campanha
4807,788,2035-02-28,62,cartão,sem_campanha
4808,618,2035-03-01,202,boleto,dia_maes
4809,994,2035-03-02,164,cartão,sem_campanha
4810,516,2035-03-03,254,cartão,sem_campanha
4811,530,2035-03-04,122,cartão,dia_pais
4812,307,2035-03-05,194,cartão,sem_campanha
4813,964,2035-03-06,134,boleto,dia_maes
4814,532,2035-03-07,214,cartão,black_friday
4815,122,2035-03-08,265,cartão,ano_novo
4816,649,2035-03-09,160,cartão,volta_as_aulas
4817,592,2035-03-10,93,cartão,natal
4818,154,2035-03-11,220,pix,volta_as_aulas
4819,870,2035-03-12,178,cartão,sem_campanha
4820,537,2035-03-13,168,boleto,sem_campanha
4821,452,2035-03-14,229,cartão,sem_campanha
4822,169,2035-03-15,93,cartão,sem_campanha
4823,59,2035-03-16,114,pix,sem_campanha
4824,301,2035-03-17,179,cartão,black_friday
4825,553,2035-03-18,113,cartão,sem_campanha
4826,550,2035-03-19,134,pix,sem_campanha
4827,117,2035-03-20,213,boleto,dia_maes
4828,787,2035-03-21,171,cartão,ano_novo
4829,782,2035-03-22,91,cartão,sem_campanha
4830,127,2035-03-23,170,cartão,natal
4831,405,2035-03-24,211,boleto,dia_maes
4832,399,2035-03-25,158,cartão,black_friday
4833,515,2035-03-26,193,pix,sem_campanha
4834,805,2035-03-27,124,cartão,black_friday
4835,885,2035-03-28,162,cartão,dia_pais
4836,498,2035-03-29,71,cartão,black_friday
4837,942,2035-03-30,181,cartão,sem_campanha
4838,528,2035-03-31,168,cartão,sem_campanha
4839,398,2035-04-01,85,cartão,ano_novo
4840,265,2035-04-02,226,boleto,natal
4841,751,2035-04-03,178,cartão,ano_novo
4842,263,2035-04-04,115,cartão,sem_campanha
4843,398,2035-04-05,182,pix,sem_campanha
4844,646,2035-04-06,100,pix,sem_campanha
4845,725,2035-04-07,107,cartão,dia_maes
4846,527,2035-04-08,101,pix,black_friday
4847,436,2035-04-09,99,cartão,natal
4848,840,2035-04-10,171,cartão,sem_campanha
